Tenure,WarehouseToHome,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,CashbackAmount_log,DaySinceLastOrder_log,NumberOfDeviceRegistered_log,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,DevicesPerAddress,CashbackPerTenure
3.0,9.0,5,4,4,0,1.0,191.44,0,5.259784416831253,0.6931471805599453,1.791759469228055,False,True,False,False,False,False,1.0,47.86
11.0,9.0,3,3,4,0,2.0,128.21,0,4.861438987734129,1.0986122886681096,1.3862943611198906,False,False,True,False,True,False,0.6,10.684166666666668
5.0,18.0,4,5,3,1,2.0,193.33,0,5.269557744876612,1.0986122886681096,1.6094379124341003,False,True,False,False,True,False,1.0,32.22166666666667
3.0,13.0,4,5,9,1,3.0,149.04,1,5.010901925213687,1.3862943611198906,1.6094379124341003,False,False,True,False,False,False,0.4,37.26
10.0,24.0,5,4,4,0,4.0,180.07,0,5.198883696832551,1.6094379124341003,1.791759469228055,False,True,False,False,True,False,1.0,16.37
19.0,9.0,6,3,2,0,2.0,191.32,0,5.259160651346843,1.0986122886681096,1.9459101490553132,False,True,False,False,False,True,2.0,9.565999999999999
9.0,9.0,4,5,4,0,1.0,175.93,0,5.175754174124911,0.6931471805599453,1.6094379124341003,False,True,False,False,True,False,0.8,17.593
9.0,13.0,3,3,2,0,0.0,112.74,0,4.733915141878653,0.0,1.3862943611198906,False,False,True,False,True,False,1.0,11.274
9.0,18.0,4,5,2,0,0.0,120.33,1,4.798514106063782,0.0,1.6094379124341003,False,False,True,False,False,False,1.3333333333333333,12.033
29.0,9.0,5,5,10,0,1.0,315.38,0,5.756944022770433,0.6931471805599453,1.791759469228055,False,False,False,True,True,False,0.45454545454545453,10.512666666666666
13.0,14.0,4,1,1,1,3.0,123.42,0,4.823662939086874,1.3862943611198906,1.6094379124341003,False,False,True,False,False,True,2.0,8.815714285714286
11.0,14.0,3,3,3,1,7.0,126.55,1,4.848508444587821,2.0794415416798357,1.3862943611198906,False,False,True,False,True,False,0.75,10.545833333333333
18.0,19.0,1,3,7,1,8.0,236.95,1,5.4720605675671194,2.1972245773362196,0.6931471805599453,True,False,False,False,False,True,0.125,12.471052631578948
10.0,12.0,2,5,5,1,7.0,159.74,0,5.079788152784572,2.0794415416798357,1.0986122886681096,False,True,False,False,True,False,0.3333333333333333,14.521818181818183
8.0,16.0,3,1,2,0,2.0,139.17,0,4.942855971674966,1.0986122886681096,1.3862943611198906,False,False,True,False,True,False,1.0,15.463333333333331
1.0,9.0,4,4,3,0,1.0,138.93,1,4.941142297567622,0.6931471805599453,1.6094379124341003,False,False,True,False,False,True,1.0,69.465
8.0,7.0,4,1,3,0,47.0,223.88,0,5.415566926598276,3.8712010109078907,1.6094379124341003,False,False,False,False,False,True,1.0,24.875555555555554
6.0,8.0,5,4,2,0,3.0,147.69,0,5.001863601709132,1.3862943611198906,1.791759469228055,False,False,True,False,True,False,1.6666666666666667,21.09857142857143
1.0,27.0,4,3,2,0,3.0,147.72,0,5.0020653434131885,1.3862943611198906,1.6094379124341003,False,True,False,False,False,True,1.3333333333333333,73.86
9.0,14.0,4,5,2,0,9.0,175.87,0,5.175414999446702,2.302585092994046,1.6094379124341003,False,False,False,False,False,True,1.3333333333333333,17.587
3.0,31.0,3,3,8,1,2.0,147.36,0,4.9996417526213905,1.0986122886681096,1.3862943611198906,False,True,False,False,True,False,0.3333333333333333,36.84
9.0,11.0,3,5,5,0,2.0,180.08,0,5.198938922567758,1.0986122886681096,1.3862943611198906,False,False,False,False,True,False,0.5,18.008000000000003
30.0,6.0,3,3,3,0,2.0,167.55,0,5.12723244168007,1.0986122886681096,1.3862943611198906,False,True,False,False,False,False,0.75,5.40483870967742
25.0,9.0,4,3,3,1,4.0,179.69,0,5.19678285572374,1.6094379124341003,1.6094379124341003,False,False,False,False,True,False,1.0,6.911153846153846
23.0,8.0,3,5,2,0,7.0,279.24,0,5.6356463788892315,2.0794415416798357,1.3862943611198906,True,False,False,False,True,False,1.0,11.635
6.0,6.0,4,1,1,0,4.0,169.49,0,5.13867664397714,1.6094379124341003,1.6094379124341003,False,True,False,False,False,True,2.0,24.212857142857143
9.0,8.0,4,3,7,1,0.0,120.9,1,4.803201036487226,0.0,1.6094379124341003,False,False,True,False,False,True,0.5,12.09
13.0,10.0,5,3,2,0,8.0,155.69,0,5.054269331116317,2.1972245773362196,1.791759469228055,False,True,False,False,True,False,1.6666666666666667,11.120714285714286
14.0,8.0,3,5,8,0,8.0,265.95,0,5.587061374946195,2.1972245773362196,1.3862943611198906,True,False,False,False,True,False,0.3333333333333333,17.73
0.0,14.0,4,2,2,0,0.0,125.64,1,4.841348415572757,0.0,1.6094379124341003,False,False,True,False,False,True,1.3333333333333333,125.64
24.0,31.0,4,3,5,1,6.0,264.73,0,5.5824807556881915,1.9459101490553132,1.6094379124341003,True,False,False,False,False,False,0.6666666666666666,10.5892
6.0,7.0,4,5,6,0,3.0,165.87,0,5.117215066158812,1.3862943611198906,1.6094379124341003,False,True,False,False,True,False,0.5714285714285714,23.695714285714285
9.0,6.0,4,3,7,0,7.0,122.58,0,4.816888719632834,2.0794415416798357,1.6094379124341003,False,False,True,False,True,False,0.5,12.258
1.0,12.0,4,3,3,1,1.0,153.51,1,5.040258819162327,0.6931471805599453,1.6094379124341003,False,False,True,False,False,True,1.0,76.755
6.0,21.0,3,1,1,1,1.0,148.78,0,5.009167550821221,0.6931471805599453,1.3862943611198906,False,True,False,False,True,False,1.5,21.254285714285714
9.0,19.0,3,3,2,0,6.0,120.96,0,4.803693122120054,1.9459101490553132,1.3862943611198906,False,False,True,False,False,False,1.0,12.096
0.0,25.0,4,5,2,0,7.0,140.66,0,4.953429820325477,2.0794415416798357,1.6094379124341003,False,False,True,False,True,False,1.3333333333333333,140.66
1.0,22.0,4,1,3,0,1.0,153.71,0,5.041552396730977,0.6931471805599453,1.6094379124341003,False,False,True,False,False,True,1.0,76.855
1.0,10.0,5,3,3,0,1.0,157.3,0,5.064491966886966,0.6931471805599453,1.791759469228055,False,False,True,False,False,True,1.25,78.65
26.0,7.0,5,3,2,0,10.0,324.99,0,5.786866706049599,2.3978952727983707,1.791759469228055,False,False,False,True,False,False,1.6666666666666667,12.036666666666667
8.0,28.0,5,3,1,0,3.0,142.3,0,4.964940334834126,1.3862943611198906,1.791759469228055,False,False,True,False,False,True,2.5,15.811111111111112
28.0,27.0,4,3,5,0,4.0,173.69,0,5.163012974517138,1.6094379124341003,1.6094379124341003,False,True,False,False,False,True,0.6666666666666666,5.989310344827586
0.0,24.0,3,3,1,1,2.0,146.14,1,4.9913845145041185,1.0986122886681096,1.3862943611198906,False,True,False,False,False,False,1.5,146.14
2.0,33.0,3,3,5,0,1.0,143.35,0,4.972240906108944,0.6931471805599453,1.3862943611198906,False,True,False,False,True,False,0.5,47.78333333333333
6.0,20.0,5,4,3,0,3.0,152.43,0,5.033244436957115,1.3862943611198906,1.791759469228055,False,False,True,False,False,False,1.25,21.775714285714287
6.0,13.0,3,3,1,0,47.0,216.91000000000005,0,5.38408213350883,3.8712010109078907,1.3862943611198906,False,False,False,False,True,False,1.5,30.987142857142864
1.0,15.0,5,3,3,1,3.0,164.89,1,5.1113249181041835,1.3862943611198906,1.791759469228055,False,False,True,False,False,True,1.25,82.445
19.0,6.0,3,5,8,0,3.0,193.96,0,5.272794409316951,1.3862943611198906,1.3862943611198906,False,False,False,False,True,False,0.3333333333333333,9.698
1.0,16.0,5,3,2,1,1.0,158.88,1,5.074423533843123,0.6931471805599453,1.791759469228055,False,False,True,False,True,False,1.6666666666666667,79.44
21.0,33.0,4,3,5,0,1.0,321.58,0,5.776351167489036,0.6931471805599453,1.6094379124341003,False,False,False,True,True,False,0.6666666666666666,14.617272727272727
1.0,17.0,5,3,3,0,3.0,151.25,1,5.025523906590006,1.3862943611198906,1.791759469228055,False,False,True,False,False,True,1.25,75.625
21.0,9.0,4,2,7,0,5.0,175.7,0,5.174453379325651,1.791759469228055,1.6094379124341003,False,True,False,False,True,False,0.5,7.986363636363635
7.0,14.0,1,3,3,0,2.0,144.04,0,4.977009566446595,1.0986122886681096,0.6931471805599453,False,True,False,False,True,False,0.25,18.005
16.0,9.0,4,1,4,1,47.0,226.24,0,5.426006727688926,3.8712010109078907,1.6094379124341003,False,False,False,False,True,False,0.8,13.308235294117647
9.0,27.0,4,5,1,0,0.0,122.96,0,4.819958932919548,0.0,1.6094379124341003,False,False,True,False,True,False,2.0,12.296
15.0,13.0,4,1,5,1,1.0,260.91,0,5.568000933297142,0.6931471805599453,1.6094379124341003,False,False,False,False,False,True,0.6666666666666666,16.306875
20.0,9.0,3,3,10,1,13.0,237.7,0,5.4752075333447845,2.639057329615259,1.3862943611198906,True,False,False,False,True,False,0.2727272727272727,11.319047619047618
30.0,22.0,3,5,9,0,2.0,154.05,0,5.043747645546458,1.0986122886681096,1.3862943611198906,False,True,False,False,False,True,0.3,4.969354838709678
6.0,34.0,3,3,2,1,7.0,152.07,0,5.030895333103616,2.0794415416798357,1.3862943611198906,False,True,False,False,True,False,1.0,21.724285714285713
0.0,15.0,3,3,2,0,2.0,127.42,1,4.855306142365903,1.0986122886681096,1.3862943611198906,False,False,True,False,True,False,1.0,127.42
8.0,8.0,5,4,3,1,11.0,288.24,1,5.667256793306751,2.4849066497880004,1.791759469228055,False,False,False,True,False,True,1.25,32.02666666666667
5.0,35.0,3,3,10,0,7.0,140.25,0,4.9505313700265505,2.0794415416798357,1.3862943611198906,False,False,True,False,False,True,0.2727272727272727,23.375
9.0,13.0,3,5,4,1,3.0,121.66,1,4.809416300197838,1.3862943611198906,1.3862943611198906,False,False,True,False,False,True,0.6,12.166
1.0,8.0,6,4,8,0,1.0,192.35,1,5.264502018053306,0.6931471805599453,1.9459101490553132,False,True,False,False,False,True,0.6666666666666666,96.175
8.0,7.0,5,1,3,1,4.0,161.22,0,5.088953438642199,1.6094379124341003,1.791759469228055,False,False,True,False,True,False,1.25,17.913333333333334
19.0,10.0,4,4,3,0,8.0,287.89,0,5.666045992819804,2.1972245773362196,1.6094379124341003,False,False,False,True,False,False,1.0,14.394499999999999
16.0,11.0,4,5,9,0,6.0,176.55,0,5.179252259389097,1.9459101490553132,1.6094379124341003,False,True,False,False,False,True,0.4,10.38529411764706
0.0,6.0,3,1,10,1,2.0,147.87,1,5.003073441888966,1.0986122886681096,1.3862943611198906,False,False,True,False,True,False,0.2727272727272727,147.87
0.0,11.0,3,1,2,0,2.0,131.17,0,4.884088972769716,1.0986122886681096,1.3862943611198906,False,False,True,False,False,True,1.0,131.17
18.0,11.0,5,5,2,1,4.0,157.69,0,5.066952613574751,1.6094379124341003,1.791759469228055,False,True,False,False,False,True,1.6666666666666667,8.299473684210525
15.0,29.0,3,1,3,0,0.0,259.92,0,5.5642138469278954,0.0,1.3862943611198906,True,False,False,False,False,True,0.75,16.245
1.0,22.0,1,5,1,0,7.0,156.61,0,5.0601236271874495,2.0794415416798357,0.6931471805599453,False,True,False,False,False,True,0.5,78.305
23.0,15.0,3,3,5,1,0.0,293.31,0,5.684633633595218,0.0,1.3862943611198906,False,False,False,True,True,False,0.5,12.22125
3.0,26.0,3,5,1,0,2.0,199.57,0,5.301163312997955,1.0986122886681096,1.3862943611198906,False,True,False,False,False,False,1.5,49.8925
14.0,12.0,3,5,3,1,17.0,147.21,0,4.998630186968824,2.8903717578961645,1.3862943611198906,False,False,True,False,False,True,0.75,9.814
26.0,29.0,3,2,7,0,8.0,242.75,0,5.4961431098779565,2.1972245773362196,1.3862943611198906,True,False,False,False,False,True,0.375,8.99074074074074
3.0,27.0,4,1,3,0,11.0,163.12,0,5.100597867573986,2.4849066497880004,1.6094379124341003,False,False,True,False,True,False,1.0,40.78
8.0,22.0,3,3,5,1,0.0,176.32,0,5.177956009876853,0.0,1.3862943611198906,False,False,False,False,False,False,0.5,19.59111111111111
0.0,14.0,4,5,8,0,0.0,125.61,1,4.841111495532162,0.0,1.6094379124341003,False,False,True,False,False,True,0.4444444444444444,125.61
31.0,7.0,6,3,4,1,3.0,181.6,0,5.207297968160868,1.3862943611198906,1.9459101490553132,False,True,False,False,True,False,1.2,5.675
18.0,13.0,3,5,2,0,11.0,152.1,0,5.031091302663638,2.4849066497880004,1.3862943611198906,False,False,False,False,True,False,1.0,8.005263157894737
1.0,31.0,5,5,3,0,47.0,212.22,1,5.362324496522329,3.8712010109078907,1.791759469228055,False,False,False,False,False,True,1.25,106.11
1.0,11.0,6,2,3,0,47.0,229.0,1,5.438079308923196,3.8712010109078907,1.9459101490553132,False,False,False,False,False,False,1.5,114.5
11.0,8.0,4,3,4,1,2.0,177.56,0,5.184924679192946,1.0986122886681096,1.6094379124341003,False,False,False,False,True,False,0.8,14.796666666666667
9.0,6.0,3,1,5,0,0.0,166.53,0,5.121162439705441,0.0,1.3862943611198906,False,True,False,False,False,True,0.5,16.653
10.0,22.0,4,3,5,0,0.0,163.34,0,5.101937452503042,0.0,1.6094379124341003,False,True,False,False,True,False,0.6666666666666666,14.84909090909091
28.0,24.0,3,4,4,0,7.0,268.35,0,5.596011649126543,2.0794415416798357,1.3862943611198906,True,False,False,False,False,True,0.6,9.25344827586207
27.0,20.0,2,5,3,0,4.0,169.5,0,5.1387352967235715,1.6094379124341003,1.0986122886681096,False,True,False,False,True,False,0.5,6.053571428571429
0.0,15.0,3,5,4,1,3.0,182.24,1,5.2107967690185415,1.3862943611198906,1.3862943611198906,False,True,False,False,False,True,0.6,182.24
19.0,11.0,4,5,6,1,4.0,175.06,0,5.17082484603276,1.6094379124341003,1.6094379124341003,False,True,False,False,True,False,0.5714285714285714,8.753
0.0,14.0,3,5,2,1,2.0,123.8,0,4.826712455935327,1.0986122886681096,1.3862943611198906,False,False,True,False,False,True,1.0,123.8
12.0,12.0,3,4,5,0,2.0,183.76,0,5.2190576855624045,1.0986122886681096,1.3862943611198906,False,False,False,False,False,True,0.5,14.135384615384615
20.0,10.0,2,5,4,0,9.0,257.25,0,5.553928107999748,2.302585092994046,1.0986122886681096,True,False,False,False,True,False,0.4,12.25
29.0,25.0,4,4,5,0,8.0,293.35,0,5.68476953547427,2.1972245773362196,1.6094379124341003,True,False,False,False,False,True,0.6666666666666666,9.778333333333334
13.0,18.0,3,5,3,0,7.0,144.48,0,4.980038620118788,2.0794415416798357,1.3862943611198906,False,True,False,False,True,False,0.75,10.319999999999999
1.0,11.0,5,5,3,0,4.0,167.56,0,5.127291769495933,1.6094379124341003,1.791759469228055,False,True,False,False,True,False,1.25,83.78
13.0,6.0,3,3,4,1,0.0,147.28,1,4.999102378282531,0.0,1.3862943611198906,False,True,False,False,False,True,0.6,10.52
5.0,27.0,4,3,3,0,3.0,166.97,0,5.123785392028911,1.3862943611198906,1.6094379124341003,False,True,False,False,True,False,1.0,27.828333333333333
23.0,17.0,3,4,4,0,4.0,299.26,0,5.7046487659841585,1.6094379124341003,1.3862943611198906,False,False,False,True,False,True,0.6,12.469166666666666
0.0,6.0,4,4,2,0,0.0,128.36,0,4.862599215268851,0.0,1.6094379124341003,False,False,True,False,False,True,1.3333333333333333,128.36
20.0,9.0,4,2,4,0,5.0,198.79,0,5.297266814911858,1.791759469228055,1.6094379124341003,False,True,False,False,True,False,0.8,9.466190476190476
18.0,8.0,4,1,8,1,3.0,149.36,0,5.013032418695977,1.3862943611198906,1.6094379124341003,False,False,True,False,False,True,0.4444444444444444,7.861052631578948
12.0,15.0,3,4,10,0,3.0,167.82,0,5.128833058555574,1.3862943611198906,1.3862943611198906,False,True,False,False,False,True,0.2727272727272727,12.909230769230769
5.0,12.0,4,4,3,0,3.0,152.89,0,5.0362380614757605,1.3862943611198906,1.6094379124341003,False,False,True,False,True,False,1.0,25.481666666666666
7.0,8.0,4,5,2,0,3.0,143.81,0,4.975422538340511,1.3862943611198906,1.6094379124341003,False,False,True,False,False,True,1.3333333333333333,17.97625
29.0,9.0,4,4,5,0,3.0,234.76,0,5.462814338429439,1.3862943611198906,1.6094379124341003,False,False,False,False,True,False,0.6666666666666666,7.825333333333333
7.0,6.0,4,5,1,0,9.0,153.43,0,5.03974091923491,2.302585092994046,1.6094379124341003,False,True,False,False,False,True,2.0,19.17875
4.0,34.0,4,1,9,0,8.0,178.04,0,5.187609244563615,2.1972245773362196,1.6094379124341003,False,True,False,False,True,False,0.4,35.608
19.0,9.0,3,3,4,0,9.0,274.65,0,5.619131945035693,2.302585092994046,1.3862943611198906,True,False,False,False,True,False,0.6,13.732499999999998
21.0,14.0,3,5,9,0,6.0,123.67,0,4.825670246356884,1.9459101490553132,1.3862943611198906,False,False,True,False,True,False,0.3,5.621363636363636
20.0,31.0,3,3,3,0,11.0,186.33,0,5.232871767472967,2.4849066497880004,1.3862943611198906,False,False,False,False,False,True,0.75,8.872857142857143
29.0,7.0,2,2,4,0,1.0,272.32,0,5.610643269912577,0.6931471805599453,1.0986122886681096,True,False,False,False,True,False,0.4,9.077333333333334
1.0,13.0,5,4,3,0,4.0,148.68,0,5.0084996819658345,1.6094379124341003,1.791759469228055,False,False,True,False,True,False,1.25,74.34
7.0,7.0,5,3,3,0,1.0,145.08,0,4.984154416846659,0.6931471805599453,1.791759469228055,False,False,True,False,True,False,1.25,18.135
1.0,17.0,4,5,3,1,11.0,295.68,0,5.692654116868358,2.4849066497880004,1.6094379124341003,True,False,False,False,True,False,1.0,147.84
1.0,32.0,4,3,3,0,8.0,154.42,0,5.046131129781096,2.1972245773362196,1.6094379124341003,False,False,True,False,True,False,1.0,77.21
8.0,22.0,4,5,3,0,7.0,186.25,0,5.232444622397329,2.0794415416798357,1.6094379124341003,False,True,False,False,False,True,1.0,20.694444444444443
5.0,9.0,6,2,6,1,1.0,152.78,1,5.035523009604034,0.6931471805599453,1.9459101490553132,False,False,True,False,True,False,0.8571428571428571,25.463333333333335
1.0,22.0,4,3,9,0,1.0,173.34,1,5.1610074155834305,0.6931471805599453,1.6094379124341003,False,True,False,False,True,False,0.4,86.67
25.0,13.0,3,4,8,0,0.0,204.45,0,5.325202695329419,0.0,1.3862943611198906,False,False,False,False,False,True,0.3333333333333333,7.863461538461538
18.0,34.0,4,4,2,0,6.0,267.04,0,5.59113622310497,1.9459101490553132,1.6094379124341003,True,False,False,False,False,True,1.3333333333333333,14.054736842105264
20.0,10.0,4,4,10,0,2.0,291.06,0,5.676959260612326,1.0986122886681096,1.6094379124341003,True,False,False,False,False,False,0.36363636363636365,13.86
11.0,28.0,3,5,3,1,8.0,160.64,0,5.085371640210273,2.1972245773362196,1.3862943611198906,False,False,True,False,False,False,0.75,13.386666666666665
2.0,15.0,3,3,10,0,2.0,129.74,0,4.873210618184584,1.0986122886681096,1.3862943611198906,False,False,True,False,True,False,0.2727272727272727,43.24666666666667
4.0,12.0,4,3,2,1,2.0,127.03,0,4.852264611458088,1.0986122886681096,1.6094379124341003,False,False,True,False,True,False,1.3333333333333333,25.406
9.0,18.0,4,5,2,0,0.0,120.33,1,4.798514106063782,0.0,1.6094379124341003,False,False,True,False,True,False,1.3333333333333333,12.033
5.0,11.0,3,4,3,0,7.0,127.18,0,4.853435526076081,2.0794415416798357,1.3862943611198906,False,False,True,False,False,True,0.75,21.19666666666667
15.0,13.0,5,4,8,1,3.0,185.32,0,5.227465625576086,1.3862943611198906,1.791759469228055,False,True,False,False,False,True,0.5555555555555556,11.5825
17.0,6.0,3,5,6,1,3.0,154.54,0,5.046902933266797,1.3862943611198906,1.3862943611198906,False,True,False,False,True,False,0.42857142857142855,8.585555555555555
5.0,6.0,3,1,2,1,8.0,161.62,0,5.091416190779691,2.1972245773362196,1.3862943611198906,False,True,False,False,True,False,1.0,26.936666666666667
0.0,6.0,5,4,7,0,0.0,167.35,1,5.126045145607083,0.0,1.791759469228055,False,True,False,False,False,True,0.625,167.35
9.0,16.0,4,5,2,0,0.0,114.16,1,4.746322465743975,0.0,1.6094379124341003,False,False,True,False,False,True,1.3333333333333333,11.416
10.0,15.0,5,5,2,0,4.0,148.42,0,5.0067611325476555,1.6094379124341003,1.791759469228055,False,False,True,False,True,False,1.6666666666666667,13.492727272727272
5.0,12.0,4,3,3,0,3.0,208.46,0,5.344532790344999,1.3862943611198906,1.6094379124341003,False,True,False,False,True,False,1.0,34.74333333333333
1.0,15.0,5,4,3,0,1.0,137.61,1,4.931664234225262,0.6931471805599453,1.791759469228055,False,False,True,False,False,True,1.25,68.805
19.0,8.0,3,1,5,1,3.0,203.68,0,5.321447783936891,1.3862943611198906,1.3862943611198906,False,False,False,False,True,False,0.5,10.184000000000001
1.0,27.0,4,3,2,0,3.0,147.72,0,5.0020653434131885,1.3862943611198906,1.6094379124341003,False,True,False,False,False,True,1.3333333333333333,73.86
